E1,E2,E3,E4
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
0.00022670728101929625,0.00028473500648352524,0.00040516778991875254,1.123339484726376e-05
